moisture,temp,humidity,rainfall,time_of_day,pump
43.4,34.9,61.8,1,16,0
13.8,24.6,54.7,1,5,0
31.4,29.2,66.9,0,12,0
38.3,31.3,42.2,0,12,0
22.4,27.3,44.0,0,12,0
31.9,25.0,57.8,0,15,0
17.1,30.8,56.0,0,1,1
19.5,34.8,54.4,0,4,1
28.1,37.1,60.8,1,9,0
31.4,29.8,45.7,0,9,0
34.0,34.9,41.3,0,10,0
37.6,34.5,50.0,0,19,0
24.5,36.9,51.1,0,23,0
34.5,30.6,52.2,0,8,0
22.3,24.8,67.7,0,12,0
32.2,32.3,62.7,0,12,0
26.7,27.9,60.3,0,1,0
28.6,29.1,57.2,0,4,0
28.4,30.8,50.7,1,4,0
12.2,30.6,46.5,0,11,1
16.0,32.6,43.0,0,19,1
25.8,34.8,48.1,1,7,0
11.5,30.5,54.6,0,5,1
31.6,33.6,43.5,1,17,0
32.0,32.1,56.7,0,7,0
27.6,35.7,53.1,0,20,0
16.0,31.2,51.0,1,22,0
36.0,31.7,66.6,0,19,0
41.3,30.5,30.4,1,1,0
26.2,31.4,51.2,1,9,0
29.1,28.9,31.5,0,19,0
26.6,28.5,57.4,0,5,0
29.2,35.1,62.6,0,4,0
24.0,27.7,41.5,0,15,0
24.7,30.7,42.8,0,2,0
32.2,36.1,38.0,0,22,0
43.8,30.6,55.6,0,3,0
13.8,35.3,51.6,1,0,0
24.2,29.6,52.2,1,13,0
15.6,27.8,51.3,0,13,1
37.7,25.6,45.3,0,23,0
20.3,37.3,66.3,0,18,1
13.5,27.5,57.7,1,5,0
30.1,35.0,43.2,0,11,0
39.0,28.0,48.0,1,17,0
30.3,37.3,46.3,1,8,0
26.6,40.8,69.1,1,19,0
28.3,25.3,62.1,0,22,0
36.3,27.7,53.7,0,12,0
18.0,35.1,72.1,1,18,0
24.1,34.1,69.5,0,12,0
21.4,35.1,52.7,0,18,1
15.7,29.7,50.9,0,18,1
22.4,40.0,51.4,0,20,0
33.9,32.5,45.5,1,9,0
29.5,27.1,72.3,0,5,0
30.2,31.0,44.9,1,2,0
26.2,27.2,63.7,0,15,0
29.2,38.4,61.9,0,8,0
18.6,29.4,52.0,1,16,0
22.5,34.0,73.1,1,22,0
26.5,30.1,39.4,1,8,0
27.2,29.5,54.2,1,4,0
27.6,24.4,50.1,0,18,0
23.9,34.4,64.6,0,14,0
22.0,37.2,58.5,0,9,0
50.3,28.3,37.7,0,3,0
32.3,25.8,67.4,0,23,0
28.3,35.2,59.9,0,11,0
23.1,25.4,44.6,0,13,0
21.4,36.9,51.5,0,14,1
24.0,28.4,42.0,0,18,0
27.3,27.6,53.3,0,4,0
10.0,33.0,56.5,0,11,1
12.4,27.8,51.7,0,2,1
19.9,29.2,50.5,0,14,1
26.7,33.4,38.9,1,14,0
23.1,22.3,58.4,0,11,0
36.8,38.6,35.8,1,14,0
13.1,32.2,55.3,0,5,1
19.0,26.8,37.0,0,16,1
37.2,27.9,55.5,0,22,0
26.0,36.0,54.9,1,14,0
32.1,34.4,59.0,0,14,0
41.4,37.5,63.6,0,10,0
19.4,29.3,65.5,1,21,0
24.2,33.2,38.9,1,11,0
22.8,33.7,54.4,0,21,0
9.4,34.8,75.1,1,18,0
22.5,36.5,56.2,1,0,0
32.0,29.1,46.7,0,15,0
29.3,31.5,54.2,0,10,0
30.0,29.6,51.2,1,0,0
22.0,31.8,43.2,0,22,0
19.8,34.8,63.7,0,3,1
35.2,25.4,60.8,0,5,0
21.0,36.4,41.7,0,3,1
27.4,27.4,54.1,0,23,0
26.3,30.8,49.3,1,1,0
36.7,37.0,39.0,1,16,0
32.8,33.3,40.9,0,0,0
14.6,33.4,42.3,0,12,1
15.5,27.3,54.4,0,11,1
29.6,27.8,50.4,0,22,0
24.5,35.8,45.4,0,1,0
21.4,29.6,51.1,0,18,1
33.1,30.0,62.5,0,11,0
26.5,35.9,58.6,0,3,0
25.4,27.8,65.0,0,17,0
31.2,33.1,52.7,0,1,0
22.0,32.2,71.0,1,0,0
37.5,32.0,58.5,1,23,0
18.7,29.9,50.1,0,12,1
30.3,29.7,55.9,1,23,0
36.5,27.7,42.5,0,4,0
14.0,33.9,51.9,0,18,1
22.3,29.3,59.3,0,0,0
34.1,35.9,61.1,0,1,0
34.3,31.1,50.9,1,13,0
23.6,27.8,82.3,1,8,0
19.1,31.0,53.3,0,7,1
32.6,30.4,38.2,0,10,0
34.5,36.0,67.1,0,3,0
15.7,30.5,61.1,1,2,0
15.4,30.9,57.3,0,4,1
26.8,37.6,50.4,0,23,0
30.0,34.0,58.9,1,13,0
22.6,38.7,71.2,0,9,0
30.4,37.0,57.0,1,5,0
19.3,28.5,40.3,0,9,1
8.1,36.0,20.5,0,10,1
21.6,38.1,58.8,1,19,0
25.5,38.1,45.1,0,7,0
22.8,36.0,54.0,0,3,0
15.7,35.9,46.9,1,20,0
10.5,30.8,46.2,0,17,1
20.9,28.7,47.3,0,19,1
32.2,30.6,48.3,0,13,0
35.0,25.3,62.8,0,2,0
34.5,37.4,60.7,0,11,0
18.5,30.9,42.9,0,14,1
15.8,37.2,44.3,0,23,1
29.0,27.1,58.8,0,7,0
30.1,36.3,65.5,0,13,0
28.2,30.0,65.4,0,22,0
8.9,26.9,45.0,0,5,1
18.1,38.5,64.9,0,13,1
24.8,36.4,37.2,0,3,0
28.9,32.8,53.0,0,19,0
31.1,32.1,59.9,0,5,0
26.2,33.8,34.2,0,15,0
27.6,32.8,75.9,0,16,0
25.7,28.8,68.3,1,1,0
30.5,30.4,61.5,0,17,0
27.5,39.8,45.3,1,12,0
25.5,42.7,54.3,0,19,0
22.9,38.3,62.9,1,15,0
25.7,33.9,43.8,0,20,0
28.9,30.6,53.2,0,12,0
27.1,28.8,64.1,1,13,0
28.0,29.1,40.1,0,17,0
35.7,29.8,58.3,0,7,0
27.1,40.6,37.5,0,4,0
19.8,39.2,45.6,0,23,1
32.1,35.0,50.0,1,8,0
14.1,28.2,60.1,0,14,1
16.3,35.6,48.0,0,8,1
27.7,31.0,56.3,0,19,0
29.1,23.4,48.1,0,9,0
15.0,33.1,49.7,0,17,1
21.9,28.6,67.5,0,13,1
20.2,28.8,43.5,0,17,1
21.1,31.0,62.6,0,15,1
32.5,30.0,55.0,0,4,0
30.7,31.9,49.2,0,9,0
24.8,31.7,42.8,1,19,0
20.6,24.5,43.5,0,5,1
14.2,38.1,47.6,0,8,1
36.4,28.1,53.5,0,22,0
29.7,28.2,61.0,1,15,0
19.3,30.7,52.0,0,10,1
30.8,31.6,52.7,0,19,0
24.4,37.8,54.2,1,22,0
22.7,33.1,59.8,0,17,0
28.5,34.3,61.4,0,4,0
19.1,33.1,41.1,0,8,1
22.2,32.9,52.2,0,10,0
26.0,33.2,67.3,0,8,0
21.0,24.3,41.8,0,3,1
30.4,31.0,55.7,0,7,0
40.0,36.6,53.3,0,4,0
19.0,45.0,49.3,1,2,0
11.7,27.2,70.9,0,21,1
9.0,33.7,55.4,0,3,1
23.8,29.7,70.1,1,15,0
19.7,40.2,55.1,0,12,1
26.7,26.6,59.6,1,2,0
26.1,34.5,49.2,0,3,0
12.2,26.4,49.3,1,0,0
10.5,30.7,59.1,1,7,0
27.4,31.9,59.3,0,8,0
26.1,36.3,61.0,0,21,0
21.6,27.7,58.8,0,4,1
11.7,34.7,41.6,0,11,1
28.8,32.1,46.9,1,8,0
35.2,33.1,63.5,0,3,0
27.2,35.8,35.4,1,16,0
18.2,26.9,57.9,1,11,0
25.4,35.2,53.9,0,12,0
14.1,29.7,63.5,0,10,1
33.5,36.4,59.2,0,22,0
25.7,33.3,48.4,0,16,0
10.9,31.2,47.9,1,14,0
22.6,29.6,49.8,0,8,0
28.7,35.3,60.8,0,3,0
22.3,37.0,32.0,1,11,0
22.8,29.9,56.6,0,2,0
15.2,27.5,46.2,0,19,1
29.5,34.8,56.9,1,16,0
19.8,26.2,58.4,0,21,1
7.7,26.8,38.4,1,6,0
22.0,27.7,52.7,1,6,0
32.8,30.3,56.6,0,20,0
21.9,26.7,55.9,0,11,1
38.9,24.2,53.8,0,20,0
28.4,27.5,42.8,0,21,0
27.7,34.6,44.3,0,9,0
24.0,26.9,41.2,0,7,0
24.5,30.6,60.5,1,8,0
22.9,39.8,53.8,0,13,0
22.6,31.8,54.5,1,5,0
29.2,33.4,37.9,0,18,0
17.5,28.2,54.7,0,21,1
16.4,40.7,61.3,1,14,0
16.0,29.8,36.6,1,19,0
41.4,31.1,49.6,0,19,0
29.2,37.3,39.3,0,6,0
27.4,31.3,50.8,0,21,0
16.5,32.2,46.0,0,23,1
30.0,30.9,58.8,1,7,0
24.1,30.9,56.7,0,2,0
26.7,33.5,67.9,0,10,0
17.2,34.2,54.5,0,3,1
26.3,29.4,58.4,0,1,0
21.6,28.9,49.4,1,0,0
18.9,29.6,44.0,0,6,1
30.9,26.4,63.3,1,23,0
12.7,25.6,67.4,1,11,0
29.5,33.2,62.1,0,7,0
30.5,35.8,56.3,1,12,0
18.0,35.5,45.3,0,5,1
18.4,22.5,66.4,0,6,1
23.2,31.0,60.8,0,23,0
27.3,27.6,75.2,1,19,0
23.8,32.6,43.5,0,23,0
28.5,30.3,63.6,0,5,0
39.1,34.4,60.5,0,11,0
20.9,31.9,51.6,0,6,1
11.3,24.4,68.6,1,9,0
31.6,28.1,59.0,1,6,0
38.5,32.0,45.6,0,23,0
28.1,32.4,53.8,0,14,0
16.3,26.4,45.5,0,20,1
24.0,25.9,50.3,0,1,0
16.1,32.2,62.0,1,7,0
30.1,26.4,64.9,0,16,0
14.2,25.3,57.2,1,15,0
22.6,30.2,47.5,0,12,0
17.0,30.0,58.8,0,17,1
26.0,28.5,62.2,0,20,0
22.1,29.2,35.3,0,3,0
26.4,32.1,56.2,0,11,0
25.2,29.1,53.1,0,10,0
17.1,32.3,64.5,0,1,1
30.0,30.5,58.9,0,19,0
24.6,32.7,59.8,0,22,0
17.1,35.5,50.2,0,20,1
42.9,35.4,55.0,0,15,0
28.8,37.2,64.4,1,12,0
23.8,35.4,54.4,0,3,0
36.3,33.0,56.7,0,1,0
39.7,30.3,39.6,0,17,0
23.8,30.4,54.3,0,0,0
27.8,28.5,34.9,0,21,0
17.1,32.0,49.8,0,5,1
23.8,34.8,55.6,1,19,0
23.4,29.1,62.7,0,19,0
26.5,31.9,45.0,0,18,0
27.7,29.3,58.7,0,9,0
29.5,32.8,69.7,0,8,0
26.9,29.8,48.6,0,16,0
15.3,29.0,39.5,1,14,0
17.5,29.3,57.9,0,1,1
20.6,34.0,43.1,1,16,0
22.7,31.6,46.8,0,6,0
33.4,30.3,64.2,0,15,0
15.7,33.0,73.8,1,16,0
22.1,30.3,45.0,1,0,0
32.6,36.5,47.6,0,21,0
22.6,28.1,50.6,0,21,0
28.7,31.3,49.5,0,15,0
23.9,26.4,74.3,0,20,0
27.1,30.6,49.7,0,3,0
23.2,25.3,51.1,0,15,0
30.3,35.0,71.2,0,23,0
12.6,35.1,60.8,0,2,1
22.1,35.1,64.9,0,0,0
27.4,32.1,45.9,0,16,0
29.3,28.5,49.7,0,4,0
36.9,28.8,44.6,0,2,0
21.9,38.1,63.0,0,18,1
36.8,37.7,67.3,0,10,0
19.7,32.5,49.0,1,14,0
35.6,29.9,51.4,0,1,0
31.5,37.5,51.8,0,21,0
17.7,29.2,39.5,1,6,0
27.5,32.9,48.3,1,17,0
24.6,37.4,62.7,0,0,0
30.0,28.7,46.2,0,7,0
23.2,35.3,55.9,0,15,0
22.5,34.1,41.9,0,14,0
36.0,31.8,53.6,0,3,0
24.2,28.0,49.4,0,12,0
31.6,29.1,42.8,0,11,0
23.2,33.2,62.9,1,8,0
38.3,26.3,63.5,0,12,0
19.6,32.5,45.3,1,10,0
20.1,34.2,52.8,1,11,0
37.2,35.9,55.4,0,3,0
21.4,26.4,36.9,0,2,1
37.8,37.3,41.0,0,4,0
32.1,38.8,67.9,0,5,0
23.8,33.6,44.3,0,3,0
10.5,27.8,67.6,0,0,1
24.8,30.7,41.5,1,22,0
25.8,31.8,61.6,0,4,0
34.3,33.1,51.9,0,1,0
37.7,32.1,53.3,1,13,0
19.5,33.1,73.6,0,10,1
31.4,31.6,42.5,0,8,0
31.1,33.1,60.9,0,7,0
33.6,30.2,60.5,0,6,0
29.0,30.6,88.5,0,14,0
9.5,29.7,44.2,0,8,1
23.8,39.7,48.7,0,9,0
15.8,37.9,63.2,1,17,0
23.4,34.2,53.0,0,18,0
32.8,37.3,50.4,1,21,0
27.4,35.2,64.6,0,1,0
34.2,32.7,52.3,1,21,0
27.7,26.0,46.1,0,13,0
14.6,31.0,62.3,1,20,0
5.0,30.7,58.8,0,9,1
26.2,27.5,51.9,0,4,0
23.3,26.1,51.4,0,4,0
17.2,34.0,45.9,0,1,1
11.4,33.3,62.3,0,21,1
19.1,27.3,51.4,1,12,0
23.4,29.0,47.3,0,6,0
30.3,36.6,42.1,0,20,0
26.5,28.5,58.9,1,14,0
37.9,32.7,49.9,1,20,0
16.7,31.2,34.9,0,14,1
32.0,34.0,43.0,0,5,0
25.4,28.6,52.7,0,6,0
30.6,32.4,52.9,0,3,0
21.5,32.7,52.6,0,3,1
33.6,32.9,51.2,0,0,0
27.4,32.3,40.2,0,10,0
19.6,33.4,46.3,0,4,1
24.9,40.8,66.8,0,1,0
23.1,42.2,65.4,0,4,0
28.9,29.4,60.8,0,4,0
15.6,22.7,59.9,0,19,1
24.8,34.4,64.0,0,12,0
28.2,32.7,43.8,1,11,0
25.3,36.2,55.3,1,9,0
35.8,33.1,43.8,1,12,0
31.2,32.2,44.0,0,8,0
24.9,36.5,58.7,0,4,0
26.7,37.1,64.5,1,5,0
27.4,26.5,53.1,1,16,0
28.2,28.7,71.5,1,4,0
10.4,31.6,57.1,0,10,1
22.6,32.4,47.2,0,5,0
13.1,31.1,44.1,1,8,0
35.2,33.7,65.2,0,11,0
24.5,36.0,56.3,0,3,0
23.5,38.9,61.8,0,17,0
32.2,34.3,28.4,0,14,0
28.4,28.6,57.4,0,3,0
16.0,31.4,49.9,0,13,1
24.4,31.7,41.1,0,17,0
22.3,34.1,54.4,0,16,0
11.0,33.6,65.9,0,1,1
19.5,40.2,77.7,0,20,1
23.5,30.2,57.4,1,18,0
24.1,33.5,47.9,0,21,0
13.1,41.4,47.3,0,13,1
34.2,29.7,64.6,0,3,0
24.2,32.6,45.0,0,1,0
25.3,28.2,61.2,0,12,0
28.2,32.3,57.9,0,6,0
18.7,28.9,56.8,0,21,1
28.7,36.2,39.3,0,7,0
22.1,32.6,51.4,0,9,0
17.8,28.3,40.4,0,20,1
29.6,35.4,49.1,1,2,0
36.9,32.7,64.2,0,3,0
30.8,35.8,67.3,1,20,0
32.4,27.4,57.1,1,20,0
20.8,33.5,49.3,1,5,0
12.2,35.1,70.9,1,19,0
36.9,30.3,49.2,0,6,0
41.4,27.0,43.6,0,6,0
37.3,31.8,62.0,1,21,0
22.3,36.9,59.6,0,16,0
15.8,36.5,49.6,0,5,1
16.5,30.3,56.0,0,18,1
11.5,26.9,59.4,0,17,1
24.1,30.3,57.0,0,11,0
37.8,30.1,59.6,0,18,0
23.9,33.8,49.9,1,10,0
27.4,31.6,60.3,0,16,0
36.0,29.0,55.2,0,2,0
21.8,36.4,50.3,0,14,1
41.3,32.6,52.5,0,4,0
40.9,33.7,54.0,0,3,0
24.0,25.1,40.5,0,0,0
20.4,22.3,48.6,1,20,0
30.6,26.2,55.6,0,2,0
22.2,30.1,41.5,0,9,0
15.7,34.3,48.8,1,12,0
35.2,22.6,78.8,0,6,0
34.7,38.4,43.7,0,13,0
26.2,32.7,51.2,1,12,0
14.9,37.4,46.7,0,23,1
15.2,28.5,53.8,0,20,1
25.9,34.0,46.9,0,23,0
21.0,32.3,52.6,0,21,1
22.3,35.3,47.8,0,21,0
33.2,31.1,65.6,0,4,0
30.9,33.9,55.8,0,10,0
36.0,36.4,45.0,0,21,0
17.1,29.4,63.4,0,13,1
22.3,33.0,45.4,1,0,0
31.1,24.4,39.4,1,23,0
28.6,34.8,55.0,0,4,0
37.3,39.8,74.1,0,23,0
28.4,27.0,36.7,0,2,0
39.8,31.6,41.7,0,21,0
29.3,35.5,62.5,0,0,0
33.5,32.1,48.6,0,16,0
22.4,32.7,61.1,1,19,0
25.1,30.4,46.6,0,11,0
32.3,30.3,56.4,0,12,0
37.9,31.7,72.4,0,5,0
30.8,32.2,43.1,1,2,0
24.3,27.3,65.2,0,10,0
36.0,31.7,61.8,1,10,0
7.5,38.3,40.1,0,20,1
13.6,30.3,60.6,1,9,0
30.5,27.1,55.7,0,10,0
25.1,31.4,55.9,0,15,0
29.8,29.1,58.4,1,19,0
25.5,26.6,51.5,0,9,0
29.6,32.6,55.7,0,11,0
18.5,29.2,57.4,1,18,0
29.6,29.5,62.5,0,8,0
33.0,32.6,39.7,0,3,0
34.8,25.9,67.9,0,14,0
41.1,25.0,43.4,0,22,0
27.0,34.7,62.6,0,20,0
27.2,24.3,55.8,0,6,0
12.8,28.1,42.2,0,4,1
20.7,24.8,60.3,0,18,1
23.5,30.1,45.5,0,21,0
33.4,33.7,65.7,0,14,0
20.1,32.4,47.9,0,5,1
31.4,41.6,40.1,0,19,0
25.0,36.3,70.3,0,14,0
23.6,28.3,56.8,0,16,0
27.0,27.2,63.7,1,18,0
21.9,42.8,46.5,0,2,1
21.6,36.3,36.1,0,17,1
11.4,34.4,71.8,0,9,1
23.0,32.3,54.9,0,14,0
21.2,33.1,59.9,0,17,1
20.9,26.1,61.6,1,23,0
28.3,32.6,51.6,0,14,0
30.3,32.3,57.3,0,23,0
26.9,28.4,70.9,0,18,0
33.0,29.8,54.7,1,19,0
29.6,38.1,64.4,1,4,0
22.6,31.5,35.1,0,10,0
21.3,40.3,66.2,1,8,0
27.5,25.0,39.8,0,4,0
29.6,29.9,65.1,0,10,0
36.2,25.8,58.9,0,21,0
34.5,27.2,54.0,1,6,0
20.7,28.7,54.0,0,1,1
24.2,33.3,52.5,0,19,0
30.4,33.1,46.8,0,21,0
33.5,29.3,52.9,0,19,0
32.5,23.1,77.1,0,20,0
24.5,37.9,68.0,0,18,0
15.0,30.9,46.3,0,17,1
17.0,27.5,57.7,0,15,1
27.2,33.1,56.0,0,0,0
27.7,32.8,53.6,0,2,0
16.2,30.7,45.0,0,8,1
25.4,32.6,59.5,0,16,0
30.0,27.4,63.5,1,7,0
15.8,35.0,46.7,1,20,0
33.8,28.0,74.6,1,15,0
22.0,29.6,70.2,0,11,0
35.1,34.6,60.5,0,3,0
20.7,36.8,42.7,1,4,0
16.8,38.3,59.0,0,6,1
21.3,36.2,57.8,1,23,0
24.2,30.7,60.1,1,17,0
21.9,25.8,70.9,0,21,1
23.3,37.6,53.2,0,19,0
27.7,37.5,75.5,0,13,0
23.6,29.3,59.1,0,7,0
24.5,35.7,52.1,1,12,0
11.3,30.7,79.0,0,3,1
28.1,38.0,63.3,1,11,0
24.3,29.9,50.5,0,2,0
37.9,39.9,55.8,0,4,0
17.5,35.1,61.4,0,3,1
10.5,39.2,53.5,0,14,1
29.9,30.1,56.3,0,4,0
27.8,33.6,46.8,0,8,0
16.9,28.1,38.1,0,13,1
12.8,35.4,56.1,1,15,0
37.3,35.6,56.4,0,2,0
36.3,41.6,60.3,0,14,0
5.1,33.9,49.2,0,17,1
21.3,34.9,41.6,0,17,1
38.3,30.1,45.3,0,13,0
21.2,34.2,65.6,1,6,0
21.1,30.5,48.3,0,19,1
22.7,32.5,50.6,0,5,0
16.0,32.7,51.9,0,15,1
11.4,30.6,48.8,0,21,1
33.4,32.3,48.1,0,18,0
10.3,30.5,46.3,0,8,1
27.0,30.5,69.0,0,19,0
32.1,36.3,61.8,1,0,0
13.4,32.7,67.5,0,17,1
17.6,33.4,69.5,0,20,1
34.7,26.2,31.5,0,13,0
29.3,33.7,58.4,1,13,0
20.1,34.1,49.1,0,7,1
34.6,30.4,66.2,0,22,0
34.7,40.3,47.6,0,16,0
27.2,22.8,44.5,0,17,0
17.8,35.1,40.7,0,14,1
21.7,34.9,52.0,0,9,1
27.3,34.2,64.1,1,19,0
23.5,32.7,57.6,1,15,0
32.5,34.2,43.0,0,6,0
12.8,35.5,76.5,0,16,1
13.0,29.1,61.5,0,4,1
26.4,33.2,62.8,0,17,0
21.1,31.3,67.9,1,13,0
20.0,27.6,38.6,0,17,1
10.9,34.9,45.9,1,17,0
25.2,29.7,63.2,0,14,0
24.6,26.0,46.9,0,10,0
30.2,29.8,52.2,1,4,0
25.6,28.8,54.2,0,15,0
23.9,36.1,42.2,0,7,0
34.4,32.6,51.4,0,12,0
14.5,37.5,64.1,0,21,1
29.3,29.3,62.3,0,16,0
11.6,35.5,66.1,1,8,0
18.3,43.4,65.1,1,14,0
15.3,33.4,59.1,1,6,0
31.3,35.4,58.3,0,17,0
24.5,34.8,57.5,1,13,0
24.9,26.3,48.7,0,7,0
16.1,34.3,44.7,0,1,1
22.6,33.2,48.1,0,17,0
18.9,31.0,51.7,0,3,1
28.1,28.5,48.4,0,23,0
17.1,34.8,59.1,0,22,1
35.6,28.1,57.0,0,1,0
11.6,40.5,58.1,1,9,0
18.5,32.5,58.5,0,5,1
38.4,27.1,67.0,0,10,0
21.5,29.9,54.9,1,19,0
14.5,30.9,65.1,0,9,1
26.8,41.6,60.2,1,16,0
21.2,28.5,66.3,1,23,0
18.3,31.5,71.1,0,7,1
16.2,29.8,60.8,0,5,1
47.1,34.0,56.0,0,15,0
23.0,29.9,56.0,0,9,0
9.6,27.4,50.3,0,22,1
36.9,31.2,50.0,0,18,0
29.9,30.8,64.0,0,3,0
18.9,29.6,45.4,0,1,1
17.5,29.8,71.1,0,19,1
30.4,36.7,53.5,1,1,0
23.0,30.7,83.6,0,11,0
9.6,27.5,48.1,1,3,0
39.3,30.2,57.5,0,15,0
21.5,32.2,51.5,0,1,1
37.0,26.7,47.1,0,15,0
35.2,38.5,65.6,1,14,0
17.0,35.5,43.9,0,13,1
33.3,37.7,48.2,0,10,0
19.8,33.6,60.9,0,14,1
10.1,23.6,62.4,0,23,1
21.6,38.1,41.1,0,5,1
28.2,28.5,60.8,0,23,0
21.3,28.9,56.3,1,15,0
22.5,32.6,45.8,0,0,0
34.1,37.5,47.1,0,10,0
25.9,36.2,34.7,1,13,0
18.3,35.6,72.2,0,1,1
30.6,30.8,65.2,1,23,0
26.6,30.7,42.1,0,15,0
5.0,33.4,63.0,0,3,1
28.4,31.5,49.3,0,13,0
28.1,35.6,64.1,1,15,0
25.2,35.3,50.0,1,14,0
32.1,34.4,51.4,1,1,0
19.6,21.9,52.1,0,12,1
27.7,32.5,48.4,1,16,0
12.5,31.6,69.0,1,19,0
28.3,32.7,64.0,0,9,0
40.6,29.0,56.1,0,14,0
17.0,26.7,65.2,1,16,0
18.9,33.9,38.7,0,7,1
19.3,30.6,42.7,0,1,1
26.0,34.3,59.7,1,23,0
16.5,29.3,62.4,0,0,1
28.4,37.7,57.8,1,22,0
31.8,36.0,36.2,0,22,0
29.3,33.2,44.4,0,4,0
10.9,31.1,59.2,0,2,1
33.0,35.4,79.3,0,21,0
32.5,33.6,67.2,0,10,0
31.6,33.0,70.8,0,15,0
28.0,36.2,58.4,0,20,0
26.8,37.7,58.3,0,8,0
33.3,27.0,44.7,1,3,0
40.4,27.8,64.5,0,8,0
17.4,28.9,54.3,0,13,1
33.6,26.0,61.9,0,9,0
24.3,31.7,55.3,0,21,0
24.0,34.4,57.8,0,15,0
12.7,31.9,54.1,1,8,0
22.7,29.9,57.2,1,2,0
17.0,36.5,65.0,0,0,1
21.3,32.6,42.3,1,21,0
16.2,33.4,40.1,1,19,0
21.4,36.6,59.3,0,10,1
21.8,31.5,69.4,0,19,1
25.8,40.2,71.9,1,19,0
12.1,30.2,42.8,1,0,0
13.4,40.0,51.0,0,4,1
27.9,28.1,40.2,0,8,0
18.6,34.1,49.5,0,2,1
33.6,29.4,66.2,0,11,0
26.8,36.5,54.9,1,17,0
29.9,30.1,51.3,1,1,0
36.3,33.2,60.5,0,9,0
22.5,29.4,47.0,0,6,0
20.4,35.7,70.9,1,21,0
32.0,29.4,55.1,0,17,0
29.1,38.7,51.0,0,15,0
23.5,28.0,60.9,0,12,0
36.1,26.6,64.4,0,0,0
23.3,35.8,71.0,0,6,0
25.3,29.6,52.9,0,10,0
25.2,32.0,65.9,0,5,0
17.5,30.7,56.0,1,20,0
25.6,26.7,48.9,1,4,0
36.2,31.7,47.2,0,9,0
28.6,37.1,44.0,0,2,0
25.2,36.0,47.6,0,14,0
23.7,32.9,66.2,0,11,0
27.6,36.4,62.1,0,4,0
31.0,27.8,42.6,0,13,0
29.9,30.7,37.5,1,11,0
22.3,33.6,43.9,1,21,0
27.6,31.5,47.2,1,10,0
28.8,31.0,52.0,0,22,0
16.9,27.2,66.7,0,22,1
26.3,23.7,49.5,0,12,0
7.7,35.3,71.8,0,9,1
28.9,33.0,38.2,0,9,0
30.3,35.6,51.5,0,23,0
31.0,30.3,62.9,0,20,0
21.8,29.1,63.5,0,13,1
27.5,32.0,51.6,1,19,0
36.4,35.4,65.0,0,15,0
36.3,31.1,63.1,0,11,0
24.8,35.2,48.2,0,22,0
26.1,28.0,58.1,0,17,0
33.9,31.4,62.0,0,23,0
13.0,31.7,48.9,0,3,1
22.4,36.9,71.9,0,9,0
35.7,32.8,46.6,0,0,0
32.8,39.0,56.4,0,17,0
28.0,26.6,42.5,0,14,0
13.0,32.5,56.0,0,16,1
24.6,32.7,44.3,1,20,0
20.3,34.5,52.1,1,0,0
27.6,28.7,39.1,0,13,0
18.5,38.7,63.0,0,11,1
16.8,32.1,58.6,0,10,1
8.5,27.7,65.9,1,19,0
34.8,31.9,51.5,0,18,0
21.8,30.7,66.3,1,3,0
26.3,43.1,55.4,0,16,0
25.0,36.2,56.1,0,17,0
16.5,32.2,76.1,0,3,1
14.9,31.6,50.2,0,0,1
17.0,35.8,67.3,0,5,1
19.2,36.0,59.8,0,6,1
27.9,20.4,49.3,1,0,0
18.6,34.6,41.8,0,5,1
39.0,32.1,44.7,0,2,0
33.2,26.8,66.3,0,22,0
31.5,35.5,72.3,0,15,0
24.0,41.0,55.9,0,1,0
37.1,34.2,56.4,1,1,0
23.3,36.4,62.8,0,10,0
24.7,39.2,55.7,1,19,0
26.4,28.7,66.0,1,10,0
30.6,24.6,57.9,0,7,0
30.1,34.6,56.4,0,18,0
21.2,31.0,48.0,1,23,0
20.7,26.5,45.5,0,22,1
30.1,31.7,23.4,0,20,0
30.7,34.9,67.3,1,14,0
21.9,31.4,53.5,0,19,1
12.3,28.9,51.0,0,13,1
23.3,31.1,35.5,0,17,0
30.0,31.9,48.6,1,19,0
39.4,24.3,47.3,0,4,0
15.4,31.4,47.1,0,1,1
21.6,26.6,58.3,0,1,1
21.9,34.6,56.2,1,1,0
35.8,25.8,41.4,1,1,0
24.7,36.1,42.0,0,8,0
17.7,30.4,42.0,0,11,1
29.5,29.8,73.1,0,20,0
21.8,33.2,69.9,0,21,1
15.2,28.5,46.5,1,19,0
17.9,33.1,35.2,0,17,1
38.9,29.1,56.3,1,2,0
28.1,29.8,55.5,0,18,0
25.9,33.6,58.2,0,15,0
23.0,27.4,62.4,1,10,0
27.3,26.9,59.5,0,23,0
27.2,33.0,43.8,0,23,0
27.3,31.9,57.9,0,14,0
25.9,32.7,63.5,1,21,0
32.0,33.3,47.8,0,10,0
25.2,32.2,58.0,1,9,0
17.2,34.4,49.5,1,23,0
20.1,32.4,75.0,0,18,1
9.2,24.0,41.7,1,22,0
41.2,25.0,66.6,0,4,0
31.9,39.7,38.3,0,13,0
18.4,32.0,72.9,1,8,0
22.7,35.8,43.6,0,20,0
19.9,30.6,56.9,0,5,1
37.3,31.8,38.7,0,0,0
13.6,30.2,41.5,0,11,1
